id,time_stamp,pm2.5_atm,pm2.5_cf_1,name
2851,2020-07-01T00:00:00Z,5.6,5.6,Helena 2-North
2851,2023-04-01T00:00:00Z,2.5,2.5,Helena 2-North
2851,2022-10-01T00:00:00Z,10.8,11.3,Helena 2-North
2851,2024-05-01T00:00:00Z,1.5,1.5,Helena 2-North
2851,2025-01-01T00:00:00Z,16.5,17.6,Helena 2-North
2851,2021-12-01T00:00:00Z,7.3,7.4,Helena 2-North
2851,2020-01-01T00:00:00Z,5.8,5.9,Helena 2-North
2851,2023-02-01T00:00:00Z,2.7,2.7,Helena 2-North
2851,2025-05-01T00:00:00Z,3.2,3.2,Helena 2-North
2851,2023-11-01T00:00:00Z,7.1,7.2,Helena 2-North
2851,2022-06-01T00:00:00Z,2.8,2.8,Helena 2-North
2851,2025-07-01T00:00:00Z,6.9,6.9,Helena 2-North
2851,2024-04-01T00:00:00Z,2.2,2.2,Helena 2-North
2851,2021-04-01T00:00:00Z,3.3,3.3,Helena 2-North
2851,2023-03-01T00:00:00Z,5.3,5.3,Helena 2-North
2851,2024-12-01T00:00:00Z,7.3,7.5,Helena 2-North
2851,2020-10-01T00:00:00Z,10,10.3,Helena 2-North
2851,2024-11-01T00:00:00Z,5.5,5.5,Helena 2-North
2851,2024-01-01T00:00:00Z,14.3,14.9,Helena 2-North
2851,2022-11-01T00:00:00Z,11.8,11.9,Helena 2-North
2851,2021-09-01T00:00:00Z,20.8,27.2,Helena 2-North
2851,2024-10-01T00:00:00Z,11.2,12.5,Helena 2-North
2851,2022-02-01T00:00:00Z,5.2,5.3,Helena 2-North
2851,2023-08-01T00:00:00Z,17.5,19.7,Helena 2-North
2851,2025-06-01T00:00:00Z,6.6,6.8,Helena 2-North
2851,2021-06-01T00:00:00Z,4.3,4.3,Helena 2-North
2851,2020-06-01T00:00:00Z,2.7,3,Helena 2-North
2851,2020-02-01T00:00:00Z,3.1,3.1,Helena 2-North
2851,2022-05-01T00:00:00Z,2,2,Helena 2-North
2851,2023-07-01T00:00:00Z,12.8,13.2,Helena 2-North
2851,2021-03-01T00:00:00Z,4.2,4.3,Helena 2-North
2851,2021-11-01T00:00:00Z,3.5,3.5,Helena 2-North
2851,2023-01-01T00:00:00Z,10.4,10.6,Helena 2-North
2851,2025-04-01T00:00:00Z,3.5,3.6,Helena 2-North
2851,2023-06-01T00:00:00Z,7.5,7.5,Helena 2-North
2851,2020-04-01T00:00:00Z,3.5,3.5,Helena 2-North
2851,2023-09-01T00:00:00Z,8.3,9.6,Helena 2-North
2851,2024-07-01T00:00:00Z,22.5,26.4,Helena 2-North
2851,2021-05-01T00:00:00Z,1.8,1.8,Helena 2-North
2851,2023-05-01T00:00:00Z,13.2,17.3,Helena 2-North
2851,2024-02-01T00:00:00Z,9.1,9.1,Helena 2-North
2851,2025-03-01T00:00:00Z,4.7,5,Helena 2-North
2851,2021-08-01T00:00:00Z,27,34.5,Helena 2-North
2851,2025-02-01T00:00:00Z,13.1,13.6,Helena 2-North
2851,2022-12-01T00:00:00Z,10,10.2,Helena 2-North
2851,2020-11-01T00:00:00Z,5.5,5.5,Helena 2-North
2851,2024-03-01T00:00:00Z,4.3,4.3,Helena 2-North
2851,2020-12-01T00:00:00Z,6,6,Helena 2-North
2851,2024-08-01T00:00:00Z,15.5,16,Helena 2-North
2851,2024-06-01T00:00:00Z,1.8,1.8,Helena 2-North
2851,2021-07-01T00:00:00Z,38.2,50.7,Helena 2-North
2851,2023-12-01T00:00:00Z,10,10.4,Helena 2-North
2851,2020-08-01T00:00:00Z,14.1,16,Helena 2-North
2851,2020-05-01T00:00:00Z,1.9,1.9,Helena 2-North
2851,2021-02-01T00:00:00Z,6.5,6.6,Helena 2-North
31595,2021-08-01T00:00:00Z,26.2,32.5,Bozeman—Southside
31595,2023-11-01T00:00:00Z,5.6,5.9,Bozeman—Southside
31595,2023-02-01T00:00:00Z,4.6,4.8,Bozeman—Southside
31595,2024-04-01T00:00:00Z,2.3,2.4,Bozeman—Southside
31595,2021-05-01T00:00:00Z,1.8,1.8,Bozeman—Southside
31595,2022-03-01T00:00:00Z,2.9,2.9,Bozeman—Southside
31595,2021-11-01T00:00:00Z,3.9,4.1,Bozeman—Southside
31595,2025-04-01T00:00:00Z,2.7,2.7,Bozeman—Southside
31595,2025-06-01T00:00:00Z,50.7,73.7,Bozeman—Southside
31595,2022-11-01T00:00:00Z,10.9,11.5,Bozeman—Southside
31595,2024-02-01T00:00:00Z,5.4,5.5,Bozeman—Southside
31595,2020-05-01T00:00:00Z,2.5,2.6,Bozeman—Southside
31595,2025-02-01T00:00:00Z,10.9,11.7,Bozeman—Southside
31595,2024-11-01T00:00:00Z,4.4,4.5,Bozeman—Southside
31595,2021-04-01T00:00:00Z,3.3,3.4,Bozeman—Southside
31595,2020-12-01T00:00:00Z,7.4,7.8,Bozeman—Southside
31595,2024-07-01T00:00:00Z,19,20.8,Bozeman—Southside
31595,2024-01-01T00:00:00Z,9.6,10,Bozeman—Southside
31595,2025-03-01T00:00:00Z,2.4,2.5,Bozeman—Southside
31595,2025-07-01T00:00:00Z,6.1,6.2,Bozeman—Southside
31595,2020-09-01T00:00:00Z,19.3,24.6,Bozeman—Southside
31595,2023-06-01T00:00:00Z,4.7,4.7,Bozeman—Southside
31595,2020-03-01T00:00:00Z,5.4,5.5,Bozeman—Southside
31595,2022-07-01T00:00:00Z,5.8,5.9,Bozeman—Southside
31595,2021-02-01T00:00:00Z,7.1,7.5,Bozeman—Southside
31595,2024-12-01T00:00:00Z,4.7,4.8,Bozeman—Southside
31595,2023-01-01T00:00:00Z,8.5,8.8,Bozeman—Southside
31595,2021-07-01T00:00:00Z,28.9,34.8,Bozeman—Southside
31595,2024-03-01T00:00:00Z,2.5,2.6,Bozeman—Southside
31595,2023-05-01T00:00:00Z,8.3,9.9,Bozeman—Southside
31595,2021-06-01T00:00:00Z,3.3,3.3,Bozeman—Southside
31595,2021-01-01T00:00:00Z,7.6,7.9,Bozeman—Southside
31595,2023-09-01T00:00:00Z,4.8,4.9,Bozeman—Southside
31595,2023-08-01T00:00:00Z,11,11.2,Bozeman—Southside
31595,2022-12-01T00:00:00Z,11.3,12,Bozeman—Southside
31595,2022-05-01T00:00:00Z,1.9,1.9,Bozeman—Southside
31595,2023-03-01T00:00:00Z,4.8,4.8,Bozeman—Southside
31595,2020-06-01T00:00:00Z,2.7,2.7,Bozeman—Southside
31595,2023-07-01T00:00:00Z,9.9,10.3,Bozeman—Southside
31595,2025-01-01T00:00:00Z,9.6,9.9,Bozeman—Southside
31595,2020-10-01T00:00:00Z,9.4,9.8,Bozeman—Southside
31595,2021-09-01T00:00:00Z,19.4,23.3,Bozeman—Southside
31595,2020-08-01T00:00:00Z,42.6,59,Bozeman—Southside
31595,2023-12-01T00:00:00Z,5.7,5.9,Bozeman—Southside
31595,2022-10-01T00:00:00Z,6.2,6.3,Bozeman—Southside
31595,2022-06-01T00:00:00Z,2.2,2.3,Bozeman—Southside
31595,2023-04-01T00:00:00Z,3,3,Bozeman—Southside
31595,2023-10-01T00:00:00Z,4.8,4.9,Bozeman—Southside
31595,2024-09-01T00:00:00Z,12.1,14.6,Bozeman—Southside
31595,2020-01-01T00:00:00Z,4.6,4.7,Bozeman—Southside
31595,2024-08-01T00:00:00Z,11.5,11.7,Bozeman—Southside
31595,2021-10-01T00:00:00Z,4.1,4.1,Bozeman—Southside
31595,2022-04-01T00:00:00Z,2.9,3,Bozeman—Southside
31595,2021-03-01T00:00:00Z,3.5,3.6,Bozeman—Southside
31595,2020-07-01T00:00:00Z,5.4,5.5,Bozeman—Southside
31595,2022-09-01T00:00:00Z,20.5,25.5,Bozeman—Southside
31595,2022-01-01T00:00:00Z,9.3,9.6,Bozeman—Southside
31595,2020-04-01T00:00:00Z,3.8,3.9,Bozeman—Southside
31595,2020-11-01T00:00:00Z,6.3,6.5,Bozeman—Southside
31595,2024-05-01T00:00:00Z,1.5,1.5,Bozeman—Southside
31595,2020-02-01T00:00:00Z,4.5,4.6,Bozeman—Southside
31595,2021-12-01T00:00:00Z,5.4,5.7,Bozeman—Southside
31595,2022-08-01T00:00:00Z,8.3,8.4,Bozeman—Southside
31595,2025-05-01T00:00:00Z,2.9,2.9,Bozeman—Southside
31595,2024-06-01T00:00:00Z,2.4,2.5,Bozeman—Southside
31595,2022-02-01T00:00:00Z,5.2,5.3,Bozeman—Southside
31595,2024-10-01T00:00:00Z,10.1,11.2,Bozeman—Southside
